index,Key,Name,DateTime,Record,Status,Lat,Lon,Wind,Pressure,NE34,SE34,SW34,NW34,NE50,SE50,SW50,NW50,NE64,SE64,SW64,NW64
14975,AL021926,UNNAMED,1926-08-03T00:00:00Z,,HU,26.1,-60.2,100.0,,,,,,,,,,,,,
14976,AL021926,UNNAMED,1926-08-03T06:00:00Z,,HU,26.3,-60.6,100.0,,,,,,,,,,,,,
14977,AL021926,UNNAMED,1926-08-03T12:00:00Z,,HU,26.5,-61.0,100.0,,,,,,,,,,,,,
14978,AL021926,UNNAMED,1926-08-03T18:00:00Z,,HU,26.6,-61.2,100.0,,,,,,,,,,,,,
14979,AL021926,UNNAMED,1926-08-04T00:00:00Z,,HU,26.7,-61.3,100.0,,,,,,,,,,,,,
14980,AL021926,UNNAMED,1926-08-04T06:00:00Z,,HU,26.8,-61.4,100.0,,,,,,,,,,,,,
14981,AL021926,UNNAMED,1926-08-04T12:00:00Z,,HU,27.0,-61.5,100.0,,,,,,,,,,,,,
14982,AL021926,UNNAMED,1926-08-04T18:00:00Z,,HU,27.3,-61.8,100.0,,,,,,,,,,,,,
14983,AL021926,UNNAMED,1926-08-05T00:00:00Z,,HU,27.7,-62.2,100.0,,,,,,,,,,,,,
14984,AL021926,UNNAMED,1926-08-05T06:00:00Z,,HU,28.1,-62.6,105.0,,,,,,,,,,,,,
14985,AL021926,UNNAMED,1926-08-05T12:00:00Z,,HU,28.5,-63.0,105.0,,,,,,,,,,,,,
14986,AL021926,UNNAMED,1926-08-05T18:00:00Z,,HU,28.9,-63.5,105.0,,,,,,,,,,,,,
14987,AL021926,UNNAMED,1926-08-06T00:00:00Z,,HU,29.3,-64.1,105.0,,,,,,,,,,,,,
14988,AL021926,UNNAMED,1926-08-06T06:00:00Z,,HU,29.8,-64.8,100.0,,,,,,,,,,,,,
14989,AL021926,UNNAMED,1926-08-06T12:00:00Z,,HU,30.5,-65.5,95.0,,,,,,,,,,,,,
14990,AL021926,UNNAMED,1926-08-06T18:00:00Z,,HU,31.7,-66.0,95.0,,,,,,,,,,,,,
14991,AL021926,UNNAMED,1926-08-07T00:00:00Z,,HU,33.5,-66.1,90.0,,,,,,,,,,,,,
14992,AL021926,UNNAMED,1926-08-07T06:00:00Z,,HU,35.5,-66.2,90.0,,,,,,,,,,,,,
14993,AL021926,UNNAMED,1926-08-07T12:00:00Z,,HU,37.7,-66.2,85.0,,,,,,,,,,,,,
14994,AL021926,UNNAMED,1926-08-07T18:00:00Z,,HU,39.6,-65.6,85.0,,,,,,,,,,,,,
14995,AL021926,UNNAMED,1926-08-08T00:00:00Z,,HU,41.6,-64.5,80.0,,,,,,,,,,,,,
14996,AL021926,UNNAMED,1926-08-08T06:00:00Z,,EX,43.6,-62.9,70.0,,,,,,,,,,,,,
14997,AL021926,UNNAMED,1926-08-08T12:00:00Z,,EX,45.8,-61.0,65.0,,,,,,,,,,,,,
14998,AL021926,UNNAMED,1926-08-08T18:00:00Z,,EX,48.0,-59.0,55.0,,,,,,,,,,,,,
14999,AL031926,UNNAMED,1926-08-20T12:00:00Z,,TD,12.5,-75.5,25.0,,,,,,,,,,,,,
15000,AL031926,UNNAMED,1926-08-20T18:00:00Z,,TD,13.5,-77.0,25.0,,,,,,,,,,,,,
15001,AL031926,UNNAMED,1926-08-21T00:00:00Z,,TD,14.5,-78.5,30.0,,,,,,,,,,,,,
15002,AL031926,UNNAMED,1926-08-21T06:00:00Z,,TD,15.5,-80.0,30.0,,,,,,,,,,,,,
15003,AL031926,UNNAMED,1926-08-21T12:00:00Z,,TS,16.5,-81.5,35.0,,,,,,,,,,,,,
15004,AL031926,UNNAMED,1926-08-21T18:00:00Z,,TS,17.7,-82.5,40.0,,,,,,,,,,,,,
15005,AL031926,UNNAMED,1926-08-22T00:00:00Z,,TS,19.1,-83.3,45.0,,,,,,,,,,,,,
15006,AL031926,UNNAMED,1926-08-22T06:00:00Z,,TS,20.4,-84.1,50.0,,,,,,,,,,,,,
15007,AL031926,UNNAMED,1926-08-22T12:00:00Z,,TS,21.5,-85.0,55.0,,,,,,,,,,,,,
15008,AL031926,UNNAMED,1926-08-22T18:00:00Z,,TS,22.2,-86.0,60.0,,,,,,,,,,,,,
15009,AL031926,UNNAMED,1926-08-23T00:00:00Z,,HU,22.7,-87.0,65.0,,,,,,,,,,,,,
15010,AL031926,UNNAMED,1926-08-23T06:00:00Z,,HU,23.0,-88.0,65.0,,,,,,,,,,,,,
15011,AL031926,UNNAMED,1926-08-23T12:00:00Z,,HU,23.5,-88.8,70.0,,,,,,,,,,,,,
15012,AL031926,UNNAMED,1926-08-23T18:00:00Z,,HU,24.1,-89.5,75.0,,,,,,,,,,,,,
15013,AL031926,UNNAMED,1926-08-24T00:00:00Z,,HU,24.8,-90.1,80.0,,,,,,,,,,,,,
15014,AL031926,UNNAMED,1926-08-24T06:00:00Z,,HU,25.4,-90.6,85.0,,,,,,,,,,,,,
15015,AL031926,UNNAMED,1926-08-24T12:00:00Z,,HU,26.0,-90.8,85.0,,,,,,,,,,,,,
15016,AL031926,UNNAMED,1926-08-24T18:00:00Z,,HU,26.4,-90.8,95.0,,,,,,,,,,,,,
15017,AL031926,UNNAMED,1926-08-25T00:00:00Z,,HU,26.8,-90.8,100.0,,,,,,,,,,,,,
15018,AL031926,UNNAMED,1926-08-25T06:00:00Z,,HU,27.2,-90.8,100.0,,,,,,,,,,,,,
15019,AL031926,UNNAMED,1926-08-25T12:00:00Z,,HU,27.7,-90.8,100.0,,,,,,,,,,,,,
15020,AL031926,UNNAMED,1926-08-25T18:00:00Z,,HU,28.5,-90.8,100.0,,,,,,,,,,,,,
15021,AL031926,UNNAMED,1926-08-25T23:00:00Z,L,HU,29.2,-90.9,100.0,955.0,,,,,,,,,,,,
15022,AL031926,UNNAMED,1926-08-26T00:00:00Z,,HU,29.3,-90.9,95.0,955.0,,,,,,,,,,,,
15023,AL031926,UNNAMED,1926-08-26T06:00:00Z,,HU,29.9,-91.0,70.0,986.0,,,,,,,,,,,,
15024,AL031926,UNNAMED,1926-08-26T12:00:00Z,,TS,30.4,-91.3,55.0,,,,,,,,,,,,,
15025,AL031926,UNNAMED,1926-08-26T18:00:00Z,,TS,30.7,-91.8,45.0,,,,,,,,,,,,,
15026,AL031926,UNNAMED,1926-08-27T00:00:00Z,,TS,30.8,-92.8,35.0,,,,,,,,,,,,,
15027,AL031926,UNNAMED,1926-08-27T06:00:00Z,,TD,31.0,-94.0,30.0,,,,,,,,,,,,,
15028,AL031926,UNNAMED,1926-08-27T12:00:00Z,,TD,31.5,-95.5,25.0,,,,,,,,,,,,,
15029,AL031926,UNNAMED,1926-08-27T18:00:00Z,,TD,32.0,-97.0,20.0,,,,,,,,,,,,,
15030,AL041926,UNNAMED,1926-09-01T00:00:00Z,,TD,13.8,-41.2,30.0,,,,,,,,,,,,,
15031,AL041926,UNNAMED,1926-09-01T06:00:00Z,,TD,13.9,-41.9,30.0,,,,,,,,,,,,,
15032,AL041926,UNNAMED,1926-09-01T12:00:00Z,,TD,14.0,-42.5,30.0,,,,,,,,,,,,,
15033,AL041926,UNNAMED,1926-09-01T18:00:00Z,,TD,14.1,-43.1,30.0,,,,,,,,,,,,,
15034,AL041926,UNNAMED,1926-09-02T00:00:00Z,,TS,14.2,-43.7,35.0,,,,,,,,,,,,,
15035,AL041926,UNNAMED,1926-09-02T06:00:00Z,,TS,14.3,-44.3,35.0,,,,,,,,,,,,,
15036,AL041926,UNNAMED,1926-09-02T12:00:00Z,,TS,14.5,-44.9,40.0,,,,,,,,,,,,,
15037,AL041926,UNNAMED,1926-09-02T18:00:00Z,,TS,14.6,-45.4,40.0,,,,,,,,,,,,,
15038,AL041926,UNNAMED,1926-09-03T00:00:00Z,,TS,14.8,-45.8,40.0,,,,,,,,,,,,,
15039,AL041926,UNNAMED,1926-09-03T06:00:00Z,,TS,14.9,-46.2,45.0,,,,,,,,,,,,,
15040,AL041926,UNNAMED,1926-09-03T12:00:00Z,,TS,15.0,-46.7,45.0,,,,,,,,,,,,,
15041,AL041926,UNNAMED,1926-09-03T18:00:00Z,,TS,15.1,-47.1,50.0,,,,,,,,,,,,,
15042,AL041926,UNNAMED,1926-09-04T00:00:00Z,,TS,15.2,-47.6,50.0,,,,,,,,,,,,,
15043,AL041926,UNNAMED,1926-09-04T06:00:00Z,,TS,15.3,-48.0,55.0,,,,,,,,,,,,,
15044,AL041926,UNNAMED,1926-09-04T12:00:00Z,,TS,15.5,-48.6,55.0,,,,,,,,,,,,,
15045,AL041926,UNNAMED,1926-09-04T18:00:00Z,,TS,15.7,-49.3,60.0,,,,,,,,,,,,,
15046,AL041926,UNNAMED,1926-09-05T00:00:00Z,,HU,15.9,-50.0,65.0,,,,,,,,,,,,,
15047,AL041926,UNNAMED,1926-09-05T06:00:00Z,,HU,16.1,-50.7,70.0,,,,,,,,,,,,,
15048,AL041926,UNNAMED,1926-09-05T12:00:00Z,,HU,16.4,-51.5,70.0,,,,,,,,,,,,,
15049,AL041926,UNNAMED,1926-09-05T18:00:00Z,,HU,16.7,-52.2,75.0,,,,,,,,,,,,,
15050,AL041926,UNNAMED,1926-09-06T00:00:00Z,,HU,17.2,-53.0,80.0,,,,,,,,,,,,,
15051,AL041926,UNNAMED,1926-09-06T06:00:00Z,,HU,17.6,-53.7,80.0,,,,,,,,,,,,,
15052,AL041926,UNNAMED,1926-09-06T12:00:00Z,,HU,18.2,-54.5,85.0,,,,,,,,,,,,,
15053,AL041926,UNNAMED,1926-09-06T18:00:00Z,,HU,18.8,-55.3,85.0,,,,,,,,,,,,,
15054,AL041926,UNNAMED,1926-09-07T00:00:00Z,,HU,19.5,-56.2,85.0,,,,,,,,,,,,,
15055,AL041926,UNNAMED,1926-09-07T06:00:00Z,,HU,20.2,-57.1,90.0,,,,,,,,,,,,,
15056,AL041926,UNNAMED,1926-09-07T12:00:00Z,,HU,20.8,-58.0,95.0,,,,,,,,,,,,,
15057,AL041926,UNNAMED,1926-09-07T18:00:00Z,,HU,21.5,-58.8,100.0,,,,,,,,,,,,,
15058,AL041926,UNNAMED,1926-09-08T00:00:00Z,,HU,22.2,-59.5,105.0,,,,,,,,,,,,,
15059,AL041926,UNNAMED,1926-09-08T06:00:00Z,,HU,23.0,-60.2,105.0,957.0,,,,,,,,,,,,
15060,AL041926,UNNAMED,1926-09-08T12:00:00Z,,HU,23.6,-61.0,105.0,,,,,,,,,,,,,
15061,AL041926,UNNAMED,1926-09-08T18:00:00Z,,HU,24.0,-61.8,105.0,,,,,,,,,,,,,
15062,AL041926,UNNAMED,1926-09-09T00:00:00Z,,HU,24.2,-62.6,105.0,,,,,,,,,,,,,
15063,AL041926,UNNAMED,1926-09-09T06:00:00Z,,HU,24.3,-63.4,105.0,,,,,,,,,,,,,
15064,AL041926,UNNAMED,1926-09-09T12:00:00Z,,HU,24.4,-64.0,105.0,,,,,,,,,,,,,
15065,AL041926,UNNAMED,1926-09-09T18:00:00Z,,HU,24.7,-64.5,105.0,,,,,,,,,,,,,
15066,AL041926,UNNAMED,1926-09-10T00:00:00Z,,HU,25.0,-65.0,105.0,,,,,,,,,,,,,
15067,AL041926,UNNAMED,1926-09-10T06:00:00Z,,HU,25.3,-65.5,105.0,,,,,,,,,,,,,
15068,AL041926,UNNAMED,1926-09-10T12:00:00Z,,HU,25.6,-66.0,105.0,,,,,,,,,,,,,
15069,AL041926,UNNAMED,1926-09-10T18:00:00Z,,HU,26.0,-66.2,105.0,,,,,,,,,,,,,
15070,AL041926,UNNAMED,1926-09-11T00:00:00Z,,HU,26.6,-66.3,110.0,,,,,,,,,,,,,
15071,AL041926,UNNAMED,1926-09-11T06:00:00Z,,HU,27.3,-66.4,110.0,,,,,,,,,,,,,
15072,AL041926,UNNAMED,1926-09-11T12:00:00Z,,HU,28.0,-66.5,110.0,,,,,,,,,,,,,
15073,AL041926,UNNAMED,1926-09-11T18:00:00Z,,HU,28.6,-66.7,110.0,,,,,,,,,,,,,
15074,AL041926,UNNAMED,1926-09-12T00:00:00Z,,HU,29.0,-67.0,110.0,,,,,,,,,,,,,
15075,AL041926,UNNAMED,1926-09-12T06:00:00Z,,HU,29.3,-67.3,110.0,,,,,,,,,,,,,
15076,AL041926,UNNAMED,1926-09-12T12:00:00Z,,HU,29.5,-67.5,115.0,,,,,,,,,,,,,
15077,AL041926,UNNAMED,1926-09-12T18:00:00Z,,HU,29.8,-67.7,115.0,,,,,,,,,,,,,
15078,AL041926,UNNAMED,1926-09-13T00:00:00Z,,HU,30.0,-67.8,110.0,,,,,,,,,,,,,
15079,AL041926,UNNAMED,1926-09-13T06:00:00Z,,HU,30.3,-67.9,110.0,,,,,,,,,,,,,
15080,AL041926,UNNAMED,1926-09-13T12:00:00Z,,HU,30.5,-68.0,105.0,,,,,,,,,,,,,
15081,AL041926,UNNAMED,1926-09-13T18:00:00Z,,HU,30.7,-68.1,105.0,,,,,,,,,,,,,
15082,AL041926,UNNAMED,1926-09-14T00:00:00Z,,HU,30.9,-68.2,100.0,,,,,,,,,,,,,
15083,AL041926,UNNAMED,1926-09-14T06:00:00Z,,HU,31.1,-68.3,100.0,,,,,,,,,,,,,
15084,AL041926,UNNAMED,1926-09-14T12:00:00Z,,HU,31.3,-68.5,95.0,,,,,,,,,,,,,
15085,AL041926,UNNAMED,1926-09-14T18:00:00Z,,HU,31.5,-69.0,95.0,,,,,,,,,,,,,
15086,AL041926,UNNAMED,1926-09-15T00:00:00Z,,HU,31.7,-69.7,95.0,,,,,,,,,,,,,
15087,AL041926,UNNAMED,1926-09-15T06:00:00Z,,HU,32.0,-70.4,95.0,,,,,,,,,,,,,
15088,AL041926,UNNAMED,1926-09-15T12:00:00Z,,HU,32.5,-71.0,95.0,,,,,,,,,,,,,
15089,AL041926,UNNAMED,1926-09-15T18:00:00Z,,HU,33.2,-71.2,95.0,,,,,,,,,,,,,
15090,AL041926,UNNAMED,1926-09-16T00:00:00Z,,HU,34.0,-71.3,90.0,,,,,,,,,,,,,
15091,AL041926,UNNAMED,1926-09-16T06:00:00Z,,HU,34.9,-71.2,90.0,,,,,,,,,,,,,
15092,AL041926,UNNAMED,1926-09-16T12:00:00Z,,HU,35.8,-70.9,90.0,,,,,,,,,,,,,
15093,AL041926,UNNAMED,1926-09-16T18:00:00Z,,HU,36.8,-69.6,90.0,,,,,,,,,,,,,
15094,AL041926,UNNAMED,1926-09-17T00:00:00Z,,HU,37.8,-68.0,90.0,,,,,,,,,,,,,
15095,AL041926,UNNAMED,1926-09-17T06:00:00Z,,HU,38.8,-66.3,90.0,,,,,,,,,,,,,
15096,AL041926,UNNAMED,1926-09-17T12:00:00Z,,HU,39.6,-64.5,90.0,,,,,,,,,,,,,
15097,AL041926,UNNAMED,1926-09-17T18:00:00Z,,HU,39.9,-63.0,90.0,,,,,,,,,,,,,
15098,AL041926,UNNAMED,1926-09-18T00:00:00Z,,HU,39.7,-61.7,85.0,,,,,,,,,,,,,
15099,AL041926,UNNAMED,1926-09-18T06:00:00Z,,HU,39.4,-60.7,85.0,,,,,,,,,,,,,
15100,AL041926,UNNAMED,1926-09-18T12:00:00Z,,HU,39.0,-60.3,85.0,,,,,,,,,,,,,
15101,AL041926,UNNAMED,1926-09-18T18:00:00Z,,HU,38.8,-60.0,85.0,,,,,,,,,,,,,
15102,AL041926,UNNAMED,1926-09-19T00:00:00Z,,HU,38.7,-60.1,80.0,,,,,,,,,,,,,
15103,AL041926,UNNAMED,1926-09-19T06:00:00Z,,HU,38.6,-60.5,80.0,,,,,,,,,,,,,
15104,AL041926,UNNAMED,1926-09-19T12:00:00Z,,HU,38.5,-61.0,75.0,,,,,,,,,,,,,
15105,AL041926,UNNAMED,1926-09-19T18:00:00Z,,HU,38.3,-61.6,75.0,,,,,,,,,,,,,
15106,AL041926,UNNAMED,1926-09-20T00:00:00Z,,HU,38.0,-62.2,70.0,,,,,,,,,,,,,
15107,AL041926,UNNAMED,1926-09-20T06:00:00Z,,HU,37.7,-62.7,70.0,,,,,,,,,,,,,
15108,AL041926,UNNAMED,1926-09-20T12:00:00Z,,HU,37.5,-63.0,65.0,,,,,,,,,,,,,
15109,AL041926,UNNAMED,1926-09-20T18:00:00Z,,HU,37.5,-62.8,65.0,,,,,,,,,,,,,
15110,AL041926,UNNAMED,1926-09-21T00:00:00Z,,TS,37.7,-61.8,60.0,,,,,,,,,,,,,
15111,AL041926,UNNAMED,1926-09-21T06:00:00Z,,TS,38.0,-60.7,60.0,,,,,,,,,,,,,
15112,AL041926,UNNAMED,1926-09-21T12:00:00Z,,TS,38.5,-59.5,60.0,,,,,,,,,,,,,
15113,AL041926,UNNAMED,1926-09-21T18:00:00Z,,TS,39.5,-58.4,60.0,,,,,,,,,,,,,
15114,AL041926,UNNAMED,1926-09-22T00:00:00Z,,EX,40.7,-57.3,65.0,,,,,,,,,,,,,
15115,AL041926,UNNAMED,1926-09-22T06:00:00Z,,EX,42.0,-56.2,70.0,976.0,,,,,,,,,,,,
15116,AL041926,UNNAMED,1926-09-22T12:00:00Z,,EX,43.4,-55.2,70.0,,,,,,,,,,,,,
15117,AL041926,UNNAMED,1926-09-22T18:00:00Z,,EX,44.7,-54.5,70.0,,,,,,,,,,,,,
15118,AL041926,UNNAMED,1926-09-23T00:00:00Z,,EX,46.0,-54.1,55.0,,,,,,,,,,,,,
15119,AL041926,UNNAMED,1926-09-23T06:00:00Z,,EX,47.3,-53.8,50.0,,,,,,,,,,,,,
15120,AL041926,UNNAMED,1926-09-23T12:00:00Z,,EX,48.8,-53.2,50.0,,,,,,,,,,,,,
15121,AL041926,UNNAMED,1926-09-23T18:00:00Z,,EX,50.7,-52.4,50.0,,,,,,,,,,,,,
15122,AL041926,UNNAMED,1926-09-24T00:00:00Z,,EX,52.9,-51.4,50.0,,,,,,,,,,,,,
15123,AL041926,UNNAMED,1926-09-24T06:00:00Z,,EX,55.4,-50.4,45.0,,,,,,,,,,,,,
15124,AL041926,UNNAMED,1926-09-24T12:00:00Z,,EX,58.2,-49.2,45.0,,,,,,,,,,,,,
15125,AL051926,UNNAMED,1926-09-10T06:00:00Z,,TS,25.6,-54.3,60.0,,,,,,,,,,,,,
15126,AL051926,UNNAMED,1926-09-10T12:00:00Z,,HU,26.0,-54.5,65.0,,,,,,,,,,,,,
15127,AL051926,UNNAMED,1926-09-10T18:00:00Z,,HU,26.4,-54.7,70.0,,,,,,,,,,,,,
15128,AL051926,UNNAMED,1926-09-11T00:00:00Z,,HU,26.8,-54.9,70.0,,,,,,,,,,,,,
15129,AL051926,UNNAMED,1926-09-11T06:00:00Z,,HU,27.3,-55.0,75.0,,,,,,,,,,,,,
15130,AL051926,UNNAMED,1926-09-11T12:00:00Z,,HU,27.9,-55.1,75.0,,,,,,,,,,,,,
15131,AL051926,UNNAMED,1926-09-11T18:00:00Z,,HU,28.7,-55.2,80.0,,,,,,,,,,,,,
15132,AL051926,UNNAMED,1926-09-12T00:00:00Z,,HU,29.5,-55.3,85.0,,,,,,,,,,,,,
15133,AL051926,UNNAMED,1926-09-12T06:00:00Z,,HU,30.3,-55.3,90.0,,,,,,,,,,,,,
15134,AL051926,UNNAMED,1926-09-12T12:00:00Z,,HU,31.0,-55.3,90.0,,,,,,,,,,,,,
15135,AL051926,UNNAMED,1926-09-12T18:00:00Z,,HU,31.4,-55.2,90.0,,,,,,,,,,,,,
15136,AL051926,UNNAMED,1926-09-13T00:00:00Z,,HU,31.8,-55.0,90.0,,,,,,,,,,,,,
15137,AL051926,UNNAMED,1926-09-13T06:00:00Z,,HU,32.2,-54.8,80.0,,,,,,,,,,,,,
15138,AL051926,UNNAMED,1926-09-13T12:00:00Z,,HU,32.5,-54.5,80.0,,,,,,,,,,,,,
15139,AL051926,UNNAMED,1926-09-13T18:00:00Z,,HU,32.7,-54.1,70.0,,,,,,,,,,,,,
15140,AL051926,UNNAMED,1926-09-14T00:00:00Z,,TS,32.7,-53.7,60.0,,,,,,,,,,,,,
15141,AL051926,UNNAMED,1926-09-14T06:00:00Z,,TS,32.5,-53.2,50.0,,,,,,,,,,,,,
15142,AL051926,UNNAMED,1926-09-14T12:00:00Z,,TS,32.1,-52.7,40.0,,,,,,,,,,,,,
15143,AL051926,UNNAMED,1926-09-14T18:00:00Z,,TD,31.7,-52.2,30.0,,,,,,,,,,,,,
15144,AL061926,UNNAMED,1926-09-11T00:00:00Z,,TD,16.6,-81.7,25.0,,,,,,,,,,,,,
15145,AL061926,UNNAMED,1926-09-11T06:00:00Z,,TD,16.8,-81.8,25.0,,,,,,,,,,,,,
15146,AL061926,UNNAMED,1926-09-11T12:00:00Z,,TD,17.0,-82.0,30.0,,,,,,,,,,,,,
15147,AL061926,UNNAMED,1926-09-11T18:00:00Z,,TD,17.2,-82.5,30.0,,,,,,,,,,,,,
15148,AL061926,UNNAMED,1926-09-12T00:00:00Z,,TD,17.4,-83.0,30.0,,,,,,,,,,,,,
15149,AL061926,UNNAMED,1926-09-12T06:00:00Z,,TD,17.7,-83.5,30.0,,,,,,,,,,,,,
15150,AL061926,UNNAMED,1926-09-12T12:00:00Z,,TD,18.0,-84.0,30.0,,,,,,,,,,,,,
15151,AL061926,UNNAMED,1926-09-12T18:00:00Z,,TD,18.5,-84.1,30.0,,,,,,,,,,,,,
15152,AL061926,UNNAMED,1926-09-13T00:00:00Z,,TD,19.0,-84.0,30.0,,,,,,,,,,,,,
15153,AL061926,UNNAMED,1926-09-13T06:00:00Z,,TD,19.5,-83.8,30.0,,,,,,,,,,,,,
15154,AL061926,UNNAMED,1926-09-13T12:00:00Z,,TD,20.0,-83.5,30.0,,,,,,,,,,,,,
15155,AL061926,UNNAMED,1926-09-13T18:00:00Z,,TD,20.4,-83.1,30.0,,,,,,,,,,,,,
15156,AL061926,UNNAMED,1926-09-14T00:00:00Z,,TD,20.8,-82.6,30.0,,,,,,,,,,,,,
15157,AL061926,UNNAMED,1926-09-14T06:00:00Z,,TD,21.2,-81.9,30.0,,,,,,,,,,,,,
15158,AL061926,UNNAMED,1926-09-14T12:00:00Z,,TD,21.5,-81.0,30.0,,,,,,,,,,,,,
15159,AL061926,UNNAMED,1926-09-14T18:00:00Z,,TD,22.1,-80.0,30.0,,,,,,,,,,,,,
15160,AL061926,UNNAMED,1926-09-15T00:00:00Z,,TS,22.9,-79.0,35.0,,,,,,,,,,,,,
15161,AL061926,UNNAMED,1926-09-15T06:00:00Z,,TS,23.7,-78.0,35.0,,,,,,,,,,,,,
15162,AL061926,UNNAMED,1926-09-15T12:00:00Z,,TS,24.5,-77.6,35.0,,,,,,,,,,,,,
15163,AL061926,UNNAMED,1926-09-15T18:00:00Z,,TS,25.1,-77.6,35.0,,,,,,,,,,,,,
15164,AL061926,UNNAMED,1926-09-16T00:00:00Z,,TS,25.4,-78.0,35.0,,,,,,,,,,,,,
15165,AL061926,UNNAMED,1926-09-16T06:00:00Z,,TS,25.4,-78.5,35.0,,,,,,,,,,,,,
15166,AL061926,UNNAMED,1926-09-16T12:00:00Z,,TS,25.2,-79.0,35.0,,,,,,,,,,,,,
15167,AL061926,UNNAMED,1926-09-16T18:00:00Z,,TD,24.8,-79.5,30.0,,,,,,,,,,,,,
15168,AL061926,UNNAMED,1926-09-17T00:00:00Z,,TD,24.4,-80.0,30.0,,,,,,,,,,,,,
15169,AL061926,UNNAMED,1926-09-17T06:00:00Z,,TD,24.1,-80.5,25.0,,,,,,,,,,,,,
15170,AL061926,UNNAMED,1926-09-17T12:00:00Z,,TD,23.7,-81.0,25.0,,,,,,,,,,,,,
15171,AL071926,UNNAMED,1926-09-11T12:00:00Z,,TS,15.4,-46.0,55.0,,,,,,,,,,,,,
15172,AL071926,UNNAMED,1926-09-11T18:00:00Z,,TS,15.7,-47.1,60.0,,,,,,,,,,,,,
15173,AL071926,UNNAMED,1926-09-12T00:00:00Z,,TS,16.1,-48.2,60.0,,,,,,,,,,,,,
15174,AL071926,UNNAMED,1926-09-12T06:00:00Z,,TS,16.4,-49.4,60.0,,,,,,,,,,,,,
15175,AL071926,UNNAMED,1926-09-12T12:00:00Z,,HU,16.7,-50.6,65.0,,,,,,,,,,,,,
15176,AL071926,UNNAMED,1926-09-12T18:00:00Z,,HU,17.0,-51.9,70.0,,,,,,,,,,,,,
15177,AL071926,UNNAMED,1926-09-13T00:00:00Z,,HU,17.3,-53.3,70.0,,,,,,,,,,,,,
15178,AL071926,UNNAMED,1926-09-13T06:00:00Z,,HU,17.5,-54.7,75.0,,,,,,,,,,,,,
15179,AL071926,UNNAMED,1926-09-13T12:00:00Z,,HU,17.8,-56.0,75.0,,,,,,,,,,,,,
15180,AL071926,UNNAMED,1926-09-13T18:00:00Z,,HU,18.1,-57.3,80.0,,,,,,,,,,,,,
15181,AL071926,UNNAMED,1926-09-14T00:00:00Z,,HU,18.4,-58.6,85.0,,,,,,,,,,,,,
15182,AL071926,UNNAMED,1926-09-14T06:00:00Z,,HU,18.8,-59.9,85.0,,,,,,,,,,,,,
15183,AL071926,UNNAMED,1926-09-14T12:00:00Z,,HU,19.1,-61.1,90.0,,,,,,,,,,,,,
15184,AL071926,UNNAMED,1926-09-14T18:00:00Z,,HU,19.4,-62.2,90.0,,,,,,,,,,,,,
15185,AL071926,UNNAMED,1926-09-15T00:00:00Z,,HU,19.6,-63.0,95.0,,,,,,,,,,,,,
15186,AL071926,UNNAMED,1926-09-15T06:00:00Z,,HU,19.8,-63.6,100.0,,,,,,,,,,,,,
15187,AL071926,UNNAMED,1926-09-15T12:00:00Z,,HU,20.1,-64.2,100.0,,,,,,,,,,,,,
15188,AL071926,UNNAMED,1926-09-15T18:00:00Z,,HU,20.5,-65.0,105.0,,,,,,,,,,,,,
15189,AL071926,UNNAMED,1926-09-16T00:00:00Z,,HU,20.7,-66.0,110.0,,,,,,,,,,,,,
15190,AL071926,UNNAMED,1926-09-16T06:00:00Z,,HU,20.9,-67.0,120.0,,,,,,,,,,,,,
15191,AL071926,UNNAMED,1926-09-16T12:00:00Z,,HU,21.0,-68.0,125.0,,,,,,,,,,,,,
15192,AL071926,UNNAMED,1926-09-16T18:00:00Z,,HU,21.3,-69.3,130.0,,,,,,,,,,,,,
15193,AL071926,UNNAMED,1926-09-17T00:00:00Z,,HU,21.7,-71.0,130.0,,,,,,,,,,,,,
15194,AL071926,UNNAMED,1926-09-17T06:00:00Z,,HU,22.1,-72.7,130.0,,,,,,,,,,,,,
15195,AL071926,UNNAMED,1926-09-17T12:00:00Z,,HU,22.5,-74.3,125.0,,,,,,,,,,,,,
15196,AL071926,UNNAMED,1926-09-17T18:00:00Z,,HU,23.2,-75.8,125.0,,,,,,,,,,,,,
15197,AL071926,UNNAMED,1926-09-18T00:00:00Z,,HU,24.2,-77.3,125.0,,,,,,,,,,,,,
15198,AL071926,UNNAMED,1926-09-18T06:00:00Z,,HU,25.0,-78.8,125.0,,,,,,,,,,,,,
15199,AL071926,UNNAMED,1926-09-18T12:00:00Z,L,HU,25.6,-80.3,125.0,930.0,,,,,,,,,,,,
15200,AL071926,UNNAMED,1926-09-18T18:00:00Z,,HU,26.2,-81.6,90.0,950.0,,,,,,,,,,,,
15201,AL071926,UNNAMED,1926-09-19T00:00:00Z,,HU,26.8,-82.5,100.0,,,,,,,,,,,,,
15202,AL071926,UNNAMED,1926-09-19T06:00:00Z,,HU,27.3,-83.3,105.0,,,,,,,,,,,,,
15203,AL071926,UNNAMED,1926-09-19T12:00:00Z,,HU,27.8,-84.1,105.0,,,,,,,,,,,,,
15204,AL071926,UNNAMED,1926-09-19T18:00:00Z,,HU,28.4,-84.8,105.0,,,,,,,,,,,,,
15205,AL071926,UNNAMED,1926-09-20T00:00:00Z,,HU,29.0,-85.5,110.0,,,,,,,,,,,,,
